Date,"Close Price"
"2018-01-04 03:13:00",15198.19
"2018-01-04 03:14:00",15202.08
"2018-01-04 03:15:00",15187.81
"2018-01-04 03:16:00",15211.25
"2018-01-04 03:17:00",15222.69
"2018-01-04 03:18:00",15232.02
"2018-01-04 03:19:00",15229.74
"2018-01-04 03:20:00",15233.1
"2018-01-04 03:21:00",15241.14
"2018-01-04 03:22:00",15259.72
"2018-01-04 03:23:00",15262.7
"2018-01-04 03:24:00",15261.31
"2018-01-04 03:25:00",15259.7
"2018-01-04 03:26:00",15263.84
"2018-01-04 03:27:00",15260.35
"2018-01-04 03:28:00",15245.66
"2018-01-04 03:29:00",15248.71
"2018-01-04 03:30:00",15238.14
"2018-01-04 03:31:00",15234.06
"2018-01-04 03:32:00",15220.66
"2018-01-04 03:33:00",15195.75
"2018-01-04 03:34:00",15174.03
"2018-01-04 03:35:00",15152.57
"2018-01-04 03:36:00",15131.43
"2018-01-04 03:37:00",15142.14
"2018-01-04 03:38:00",15135.92
"2018-01-04 03:39:00",15141.76
"2018-01-04 03:40:00",15141.38
"2018-01-04 03:41:00",15135.4
"2018-01-04 03:42:00",15144.34
"2018-01-04 03:43:00",15149.73
"2018-01-04 03:44:00",15153.41
"2018-01-04 03:45:00",15157.26
"2018-01-04 03:46:00",15160.65
"2018-01-04 03:47:00",15166.43
"2018-01-04 03:48:00",15172.05
"2018-01-04 03:49:00",15167.44
"2018-01-04 03:50:00",15180.03
"2018-01-04 03:51:00",15175.15
"2018-01-04 03:52:00",15162.88
"2018-01-04 03:53:00",15159.12
"2018-01-04 03:54:00",15175.78
"2018-01-04 03:55:00",15169.47
"2018-01-04 03:56:00",15160.3
"2018-01-04 03:57:00",15147.24
"2018-01-04 03:58:00",15137.66
"2018-01-04 03:59:00",15124.75
"2018-01-04 04:00:00",15104.45
"2018-01-04 04:01:00",15071.67
"2018-01-04 04:02:00",15049.56
"2018-01-04 04:03:00",15037.71
"2018-01-04 04:04:00",14990.03
"2018-01-04 04:05:00",14942.73
"2018-01-04 04:06:00",14891.6
"2018-01-04 04:07:00",14923.84
"2018-01-04 04:08:00",14921.71
"2018-01-04 04:09:00",14960.4
"2018-01-04 04:10:00",14964.88
"2018-01-04 04:11:00",14969.54
"2018-01-04 04:12:00",14973.81
"2018-01-04 04:13:00",14975.98
"2018-01-04 04:14:00",14989.71
"2018-01-04 04:15:00",14999.67
"2018-01-04 04:16:00",14982.27
"2018-01-04 04:17:00",14976.5
"2018-01-04 04:18:00",14965.23
"2018-01-04 04:19:00",14925.64
"2018-01-04 04:20:00",14917.61
"2018-01-04 04:21:00",14966.65
"2018-01-04 04:22:00",14956.72
"2018-01-04 04:23:00",14948.81
"2018-01-04 04:24:00",14953.85
"2018-01-04 04:25:00",14953.73
"2018-01-04 04:26:00",14959.1
"2018-01-04 04:27:00",14962.53
"2018-01-04 04:28:00",14961.27
"2018-01-04 04:29:00",14957.27
"2018-01-04 04:30:00",14935.99
"2018-01-04 04:31:00",14914.38
"2018-01-04 04:32:00",14887.77
"2018-01-04 04:33:00",14898.84
"2018-01-04 04:34:00",14929.47
"2018-01-04 04:35:00",14952.69
"2018-01-04 04:36:00",14938.74
"2018-01-04 04:37:00",14932.36
"2018-01-04 04:38:00",14947.39
"2018-01-04 04:39:00",14958.89
"2018-01-04 04:40:00",14950.85
"2018-01-04 04:41:00",14942.04
"2018-01-04 04:42:00",14931.76
"2018-01-04 04:43:00",14922.15
"2018-01-04 04:44:00",14931.24
"2018-01-04 04:45:00",14959.29
"2018-01-04 04:46:00",14965.56
"2018-01-04 04:47:00",14969.49
"2018-01-04 04:48:00",14972.69
"2018-01-04 04:49:00",14974.04
"2018-01-04 04:50:00",14983.89
"2018-01-04 04:51:00",14961.68
"2018-01-04 04:52:00",14958.91
"2018-01-04 04:53:00",14952.66
"2018-01-04 04:54:00",14947.55
"2018-01-04 04:55:00",14934.94
"2018-01-04 04:56:00",14936.68
"2018-01-04 04:57:00",14937.65
"2018-01-04 04:58:00",14945.37
"2018-01-04 04:59:00",14936.39
"2018-01-04 05:00:00",14939.22
"2018-01-04 05:01:00",14940.88
"2018-01-04 05:02:00",14938
"2018-01-04 05:03:00",14947.27
"2018-01-04 05:04:00",14942.71
"2018-01-04 05:05:00",14926.99
"2018-01-04 05:06:00",14925.11
"2018-01-04 05:07:00",14922.32
"2018-01-04 05:08:00",14920.53
"2018-01-04 05:09:00",14913.35
"2018-01-04 05:10:00",14900.06
"2018-01-04 05:11:00",14882.68
"2018-01-04 05:12:00",14891.56
"2018-01-04 05:13:00",14889.79
"2018-01-04 05:14:00",14897.13
"2018-01-04 05:15:00",14896.51
"2018-01-04 05:16:00",14888.35
"2018-01-04 05:17:00",14891.34
"2018-01-04 05:18:00",14894.44
"2018-01-04 05:19:00",14896.01
"2018-01-04 05:20:00",14890.29
"2018-01-04 05:21:00",14876.39
"2018-01-04 05:22:00",14877.64
"2018-01-04 05:23:00",14878.37
"2018-01-04 05:24:00",14872.79
"2018-01-04 05:25:00",14873.17
"2018-01-04 05:26:00",14849.41
"2018-01-04 05:27:00",14830.5
"2018-01-04 05:28:00",14820.76
"2018-01-04 05:29:00",14819.3
"2018-01-04 05:30:00",14816.5
"2018-01-04 05:31:00",14815.76
"2018-01-04 05:32:00",14846.06
"2018-01-04 05:33:00",14883.47
"2018-01-04 05:34:00",14878.66
"2018-01-04 05:35:00",14887.73
"2018-01-04 05:36:00",14899.21
"2018-01-04 05:37:00",14901.64
"2018-01-04 05:38:00",14905.09
"2018-01-04 05:39:00",14910.49
"2018-01-04 05:40:00",14925.56
"2018-01-04 05:41:00",14943.69
"2018-01-04 05:42:00",14943.08
"2018-01-04 05:43:00",14938.76
"2018-01-04 05:44:00",14933.35
"2018-01-04 05:45:00",14929.91
"2018-01-04 05:46:00",14940.81
"2018-01-04 05:47:00",14947.59
"2018-01-04 05:48:00",14953.2
"2018-01-04 05:49:00",14950.9
"2018-01-04 05:50:00",14954.95
"2018-01-04 05:51:00",14953.43
"2018-01-04 05:52:00",14958.53
"2018-01-04 05:53:00",14935.42
"2018-01-04 05:54:00",14927.8
"2018-01-04 05:55:00",14934.52
"2018-01-04 05:56:00",14948.77
"2018-01-04 05:57:00",14947.65
"2018-01-04 05:58:00",14939.38
"2018-01-04 05:59:00",14925.43
"2018-01-04 06:00:00",14926.84
"2018-01-04 06:01:00",14915.8
"2018-01-04 06:02:00",14933.68
"2018-01-04 06:03:00",14951.77
"2018-01-04 06:04:00",14954.66
"2018-01-04 06:05:00",14988.69
"2018-01-04 06:06:00",15003.1
"2018-01-04 06:07:00",15019.66
"2018-01-04 06:08:00",15026.04
"2018-01-04 06:09:00",15027.72
"2018-01-04 06:10:00",15034.69
"2018-01-04 06:11:00",15046.45
"2018-01-04 06:12:00",15049.65
"2018-01-04 06:13:00",15057.35
"2018-01-04 06:14:00",15071.9
"2018-01-04 06:15:00",15066.55
"2018-01-04 06:16:00",15064.13
"2018-01-04 06:17:00",15073.52
"2018-01-04 06:18:00",15078.23
"2018-01-04 06:19:00",15074.9
"2018-01-04 06:20:00",15072.76
"2018-01-04 06:21:00",15071.37
"2018-01-04 06:22:00",15060.52
"2018-01-04 06:23:00",15051.8
"2018-01-04 06:24:00",15052.05
"2018-01-04 06:25:00",15058.16
"2018-01-04 06:26:00",15051.35
"2018-01-04 06:27:00",15061.67
"2018-01-04 06:28:00",15058.15
"2018-01-04 06:29:00",15038.18
"2018-01-04 06:30:00",15043.81
"2018-01-04 06:31:00",15033.97
"2018-01-04 06:32:00",15033.15
"2018-01-04 06:33:00",15029.16
"2018-01-04 06:34:00",15025.49
"2018-01-04 06:35:00",15018.66
"2018-01-04 06:36:00",15016.19
"2018-01-04 06:37:00",15005.33
"2018-01-04 06:38:00",15004.75
"2018-01-04 06:39:00",15005.88
"2018-01-04 06:40:00",15004.03
"2018-01-04 06:41:00",14995.76
"2018-01-04 06:42:00",15010.11
"2018-01-04 06:43:00",15024.46
"2018-01-04 06:44:00",15028.33
"2018-01-04 06:45:00",15040.99
"2018-01-04 06:46:00",15067.84
"2018-01-04 06:47:00",15021.55
"2018-01-04 06:48:00",15046.91
"2018-01-04 06:49:00",15045.82
"2018-01-04 06:50:00",15033.88
"2018-01-04 06:51:00",15020.06
"2018-01-04 06:52:00",14991.74
"2018-01-04 06:53:00",14993.04
"2018-01-04 06:54:00",14980.21
"2018-01-04 06:55:00",14966.41
"2018-01-04 06:56:00",14962.31
"2018-01-04 06:57:00",14950.27
"2018-01-04 06:58:00",14935.76
"2018-01-04 06:59:00",14941.41
"2018-01-04 07:00:00",14923.53
"2018-01-04 07:01:00",14881.81
"2018-01-04 07:02:00",14884.74
"2018-01-04 07:03:00",14877.36
"2018-01-04 07:04:00",14879.21
"2018-01-04 07:05:00",14887.14
"2018-01-04 07:06:00",14918.3
"2018-01-04 07:07:00",14924.32
"2018-01-04 07:08:00",14924.51
"2018-01-04 07:09:00",14915.15
"2018-01-04 07:10:00",14912.56
"2018-01-04 07:11:00",14898.39
"2018-01-04 07:12:00",14890.64
"2018-01-04 07:13:00",14878.11
"2018-01-04 07:14:00",14874.92
"2018-01-04 07:15:00",14870.45
"2018-01-04 07:16:00",14863.03
"2018-01-04 07:17:00",14852.83
"2018-01-04 07:18:00",14834.73
"2018-01-04 07:19:00",14831.08
"2018-01-04 07:20:00",14822.42
"2018-01-04 07:21:00",14826.39
"2018-01-04 07:22:00",14839.78
"2018-01-04 07:23:00",14853.3
"2018-01-04 07:24:00",14871.56
"2018-01-04 07:25:00",14881.95
"2018-01-04 07:26:00",14896
"2018-01-04 07:27:00",14894.6
"2018-01-04 07:28:00",14898.55
"2018-01-04 07:29:00",14897.47
"2018-01-04 07:30:00",14896.2
"2018-01-04 07:31:00",14889.17
"2018-01-04 07:32:00",14885.1
"2018-01-04 07:33:00",14876.16
"2018-01-04 07:34:00",14873.93
"2018-01-04 07:35:00",14869.94
"2018-01-04 07:36:00",14870.98
"2018-01-04 07:37:00",14881.88
"2018-01-04 07:38:00",14891.74
"2018-01-04 07:39:00",14900.28
"2018-01-04 07:40:00",14910.18
"2018-01-04 07:41:00",14909.09
"2018-01-04 07:42:00",14923.03
"2018-01-04 07:43:00",14910.45
"2018-01-04 07:44:00",14912.93
"2018-01-04 07:45:00",14912.69
"2018-01-04 07:46:00",14906.41
"2018-01-04 07:47:00",14890.26
"2018-01-04 07:48:00",14884.1
"2018-01-04 07:49:00",14880.57
"2018-01-04 07:50:00",14877.26
"2018-01-04 07:51:00",14838.12
"2018-01-04 07:52:00",14841.76
"2018-01-04 07:53:00",14855.05
"2018-01-04 07:54:00",14840.23
"2018-01-04 07:55:00",14849.18
"2018-01-04 07:56:00",14856.1
"2018-01-04 07:57:00",14845.23
"2018-01-04 07:58:00",14843.3
"2018-01-04 07:59:00",14841.7
"2018-01-04 08:00:00",14848.92
"2018-01-04 08:01:00",14850.42
"2018-01-04 08:02:00",14862.38
"2018-01-04 08:03:00",14866.83
"2018-01-04 08:04:00",14872.08
"2018-01-04 08:05:00",14875.07
"2018-01-04 08:06:00",14875.7
"2018-01-04 08:07:00",14870.92
"2018-01-04 08:08:00",14878.76
"2018-01-04 08:09:00",14877.91
"2018-01-04 08:10:00",14863.56
"2018-01-04 08:11:00",14852.59
"2018-01-04 08:12:00",14835.79
"2018-01-04 08:13:00",14820.99
"2018-01-04 08:14:00",14815.39
"2018-01-04 08:15:00",14835.59
"2018-01-04 08:16:00",14844.01
"2018-01-04 08:17:00",14840.77
"2018-01-04 08:18:00",14835.75
"2018-01-04 08:19:00",14827.43
"2018-01-04 08:20:00",14830.5
"2018-01-04 08:21:00",14823.48
"2018-01-04 08:22:00",14819.95
"2018-01-04 08:23:00",14782.21
"2018-01-04 08:24:00",14726.8
"2018-01-04 08:25:00",14701.29
"2018-01-04 08:26:00",14683.35
"2018-01-04 08:27:00",14697.15
"2018-01-04 08:28:00",14672.62
"2018-01-04 08:29:00",14648.18
"2018-01-04 08:30:00",14611.28
"2018-01-04 08:31:00",14523.52
"2018-01-04 08:32:00",14507.43
"2018-01-04 08:33:00",14512.26
"2018-01-04 08:34:00",14521.31
"2018-01-04 08:35:00",14517.49
"2018-01-04 08:36:00",14509.3
"2018-01-04 08:37:00",14491.27
"2018-01-04 08:38:00",14484.18
"2018-01-04 08:39:00",14468.68
"2018-01-04 08:40:00",14463.07
"2018-01-04 08:41:00",14429.36
"2018-01-04 08:42:00",14392.51
"2018-01-04 08:43:00",14391.58
"2018-01-04 08:44:00",14410.99
"2018-01-04 08:45:00",14406.54
"2018-01-04 08:46:00",14420.36
"2018-01-04 08:47:00",14451.28
"2018-01-04 08:48:00",14466.59
"2018-01-04 08:49:00",14473.74
"2018-01-04 08:50:00",14480.4
"2018-01-04 08:51:00",14456.4
"2018-01-04 08:52:00",14438.91
"2018-01-04 08:53:00",14438.66
"2018-01-04 08:54:00",14428.36
"2018-01-04 08:55:00",14434.91
"2018-01-04 08:56:00",14430.86
"2018-01-04 08:57:00",14432.37
"2018-01-04 08:58:00",14418.92
"2018-01-04 08:59:00",14398.57
"2018-01-04 09:00:00",14382.37
"2018-01-04 09:01:00",14286.48
"2018-01-04 09:02:00",14240.79
"2018-01-04 09:03:00",14225.17
"2018-01-04 09:04:00",14253.47
"2018-01-04 09:05:00",14321.99
"2018-01-04 09:06:00",14307.9
"2018-01-04 09:07:00",14326.42
"2018-01-04 09:08:00",14320.76
"2018-01-04 09:09:00",14323.3
"2018-01-04 09:10:00",14309.11
"2018-01-04 09:11:00",14323.45
"2018-01-04 09:12:00",14347.67
"2018-01-04 09:13:00",14379.83
"2018-01-04 09:14:00",14436.07
"2018-01-04 09:15:00",14459.62
"2018-01-04 09:16:00",14460.71
"2018-01-04 09:17:00",14446.95
"2018-01-04 09:18:00",14417.7
"2018-01-04 09:19:00",14428.95
"2018-01-04 09:20:00",14414.81
"2018-01-04 09:21:00",14426.74
"2018-01-04 09:22:00",14420.17
"2018-01-04 09:23:00",14440.13
"2018-01-04 09:24:00",14444.44
"2018-01-04 09:25:00",14466.33
"2018-01-04 09:26:00",14503.37
"2018-01-04 09:27:00",14497.71
"2018-01-04 09:28:00",14502.35
"2018-01-04 09:29:00",14510.83
"2018-01-04 09:30:00",14501.37
"2018-01-04 09:31:00",14496.95
"2018-01-04 09:32:00",14502.01
"2018-01-04 09:33:00",14482.65
"2018-01-04 09:34:00",14467.25
"2018-01-04 09:35:00",14464.59
"2018-01-04 09:36:00",14472.23
"2018-01-04 09:37:00",14483.91
"2018-01-04 09:38:00",14493.82
"2018-01-04 09:39:00",14485.29
"2018-01-04 09:40:00",14489.79
"2018-01-04 09:41:00",14480.75
"2018-01-04 09:42:00",14487.2
"2018-01-04 09:43:00",14500.89
"2018-01-04 09:44:00",14494.91
"2018-01-04 09:45:00",14480.03
"2018-01-04 09:46:00",14476.43
"2018-01-04 09:47:00",14489.55
"2018-01-04 09:48:00",14500.82
"2018-01-04 09:49:00",14520.31
"2018-01-04 09:50:00",14531.72
"2018-01-04 09:51:00",14529.68
"2018-01-04 09:52:00",14536.57
"2018-01-04 09:53:00",14516.02
"2018-01-04 09:54:00",14508.36
"2018-01-04 09:55:00",14522.51
"2018-01-04 09:56:00",14505.36
"2018-01-04 09:57:00",14504.14
"2018-01-04 09:58:00",14470.92
"2018-01-04 09:59:00",14490.41
"2018-01-04 10:00:00",14486.17
"2018-01-04 10:01:00",14492.98
"2018-01-04 10:02:00",14502.87
"2018-01-04 10:03:00",14490.8
"2018-01-04 10:04:00",14483.4
"2018-01-04 10:05:00",14465.81
"2018-01-04 10:06:00",14482.88
"2018-01-04 10:07:00",14502.08
"2018-01-04 10:08:00",14541.82
"2018-01-04 10:09:00",14568.74
"2018-01-04 10:10:00",14585.13
"2018-01-04 10:11:00",14591.6
"2018-01-04 10:12:00",14573.12
"2018-01-04 10:13:00",14571.33
"2018-01-04 10:14:00",14509.35
"2018-01-04 10:15:00",14491.4
"2018-01-04 10:16:00",14483.03
"2018-01-04 10:17:00",14485.76
"2018-01-04 10:18:00",14488.59
"2018-01-04 10:19:00",14487.7
"2018-01-04 10:20:00",14451.6
"2018-01-04 10:21:00",14458.15
"2018-01-04 10:22:00",14478.79
"2018-01-04 10:23:00",14491.28
"2018-01-04 10:24:00",14497.63
"2018-01-04 10:25:00",14508.98
"2018-01-04 10:26:00",14520.67
"2018-01-04 10:27:00",14532.65
"2018-01-04 10:28:00",14529.03
"2018-01-04 10:29:00",14532.75
"2018-01-04 10:30:00",14534.07
"2018-01-04 10:31:00",14530.77
"2018-01-04 10:32:00",14511.56
"2018-01-04 10:33:00",14517.7
"2018-01-04 10:34:00",14506.62
"2018-01-04 10:35:00",14505.32
"2018-01-04 10:36:00",14517.17
"2018-01-04 10:37:00",14537.14
"2018-01-04 10:38:00",14540.19
"2018-01-04 10:39:00",14543.75
"2018-01-04 10:40:00",14559.38
"2018-01-04 10:41:00",14561.96
"2018-01-04 10:42:00",14567.85
"2018-01-04 10:43:00",14593.15
"2018-01-04 10:44:00",14599.73
"2018-01-04 10:45:00",14631.69
"2018-01-04 10:46:00",14630.42
"2018-01-04 10:47:00",14616.74
"2018-01-04 10:48:00",14630.24
"2018-01-04 10:49:00",14639.13
"2018-01-04 10:50:00",14634.85
"2018-01-04 10:51:00",14625.02
"2018-01-04 10:52:00",14613.02
"2018-01-04 10:53:00",14584.21
"2018-01-04 10:54:00",14561.98
"2018-01-04 10:55:00",14516.04
"2018-01-04 10:56:00",14508.77
"2018-01-04 10:57:00",14493.57
"2018-01-04 10:58:00",14491.04
"2018-01-04 10:59:00",14491.27
"2018-01-04 11:00:00",14464.14
"2018-01-04 11:01:00",14464.56
"2018-01-04 11:02:00",14479.14
"2018-01-04 11:03:00",14473.38
"2018-01-04 11:04:00",14477.81
"2018-01-04 11:05:00",14438.98
"2018-01-04 11:06:00",14414.7
"2018-01-04 11:07:00",14404.98
"2018-01-04 11:08:00",14405.46
"2018-01-04 11:09:00",14407.87
"2018-01-04 11:10:00",14407.09
"2018-01-04 11:11:00",14393.42
"2018-01-04 11:12:00",14358.53
"2018-01-04 11:13:00",14346.26
"2018-01-04 11:14:00",14356.32
"2018-01-04 11:15:00",14359.59
"2018-01-04 11:16:00",14360.33
"2018-01-04 11:17:00",14373.39
"2018-01-04 11:18:00",14401.68
"2018-01-04 11:19:00",14420.15
"2018-01-04 11:20:00",14424.67
"2018-01-04 11:21:00",14419.29
"2018-01-04 11:22:00",14410.24
"2018-01-04 11:23:00",14411.12
"2018-01-04 11:24:00",14415.88
"2018-01-04 11:25:00",14422.54
"2018-01-04 11:26:00",14423.1
"2018-01-04 11:27:00",14429.24
"2018-01-04 11:28:00",14457.93
"2018-01-04 11:29:00",14468.94
"2018-01-04 11:30:00",14472.31
"2018-01-04 11:31:00",14501.48
"2018-01-04 11:32:00",14511.18
"2018-01-04 11:33:00",14530.32
"2018-01-04 11:34:00",14524.16
"2018-01-04 11:35:00",14518.2
"2018-01-04 11:36:00",14516.93
"2018-01-04 11:37:00",14482.12
"2018-01-04 11:38:00",14488.02
"2018-01-04 11:39:00",14489.2
"2018-01-04 11:40:00",14475.68
"2018-01-04 11:41:00",14473.43
"2018-01-04 11:42:00",14492.05
"2018-01-04 11:43:00",14498.93
"2018-01-04 11:44:00",14516.19
"2018-01-04 11:45:00",14528.1
"2018-01-04 11:46:00",14552.61
"2018-01-04 11:47:00",14548.08
"2018-01-04 11:48:00",14570.06
"2018-01-04 11:49:00",14575.94
"2018-01-04 11:50:00",14579.1
"2018-01-04 11:51:00",14580.38
"2018-01-04 11:52:00",14575.63
"2018-01-04 11:53:00",14571.97
"2018-01-04 11:54:00",14576.89
"2018-01-04 11:55:00",14579.26
"2018-01-04 11:56:00",14567.29
"2018-01-04 11:57:00",14569.43
"2018-01-04 11:58:00",14566.62
"2018-01-04 11:59:00",14571.48
"2018-01-04 12:00:00",14571.2
"2018-01-04 12:01:00",14582.52
"2018-01-04 12:02:00",14582.91
"2018-01-04 12:03:00",14586.94
"2018-01-04 12:04:00",14587.87
"2018-01-04 12:05:00",14588.04
"2018-01-04 12:06:00",14584.96
"2018-01-04 12:07:00",14586.78
"2018-01-04 12:08:00",14583.66
"2018-01-04 12:09:00",14575.11
"2018-01-04 12:10:00",14575.89
"2018-01-04 12:11:00",14561.84
"2018-01-04 12:12:00",14566.01
"2018-01-04 12:13:00",14567.54
"2018-01-04 12:14:00",14576.1
"2018-01-04 12:15:00",14572.86
